id,species_id,version_id,language_id,flavor_text
10227,192,24,8,"Trae energia dalla luce del sole e si muove di continuo
per cercare di assorbirne sempre di più."
10228,192,24,9,"It gets energy from warm sunlight and is known for
its habit of moving in pursuit of it."
10229,192,24,11,"暖かい　日差しが　エネルギー。
太陽を　追いかけて　移動する
習性で　知られている。"
10230,192,25,1,"たいようエネルギーから　えいようを　つくりだす。
きおんの　たかい　にっちゅう　かっぱつに　うごき
たいようが　しずむと　ぱったり　うごかなくなる。"
10231,192,25,3,"태양 에너지에서 영양을 만들어낸다.
기온이 높은 낮에는 활발하게 움직이고
태양이 지면 뚝 하니 움직이지 않게 된다."
10232,192,25,5,"Héliatronc convertit l’énergie solaire en nutriments. Il remue
activement pendant la journée, quand il fait chaud. Il redevient
immobile dès que le soleil se couche."
10233,192,25,6,"Sonnflora verwandelt Solarenergie in Nährstoffe. Tagsüber,
wenn es warm ist, ist es sehr aktiv. Wenn aber die Sonne
untergegangen ist, hört es auf, sich zu bewegen."
10234,192,25,7,"Sunflora transforma la energía solar en nutrientes. De día,
cuando hace calor, está en continuo movimiento. Solo para
cuando comienza a anochecer."
10235,192,25,8,"Sunflora converte l’energia solare in nutrimento. È attivo
durante il giorno quando fa caldo. Tuttavia, appena il sole
tramonta non fa più il minimo movimento."
10236,192,25,9,"Sunflora converts solar energy into nutrition. It moves around
actively in the daytime when it is warm. It stops moving as
soon as the sun goes down for the night."
10237,192,25,11,"太陽エネルギーから　栄養を　つくりだす。
気温の　高い　日中　活発に　動き
太陽が　沈むと　ぱったり　動かなくなる。"
10238,192,26,1,"たいようエネルギーから　えいようを　つくりだす。
きおんの　たかい　にっちゅう　かっぱつに　うごき
たいようが　しずむと　ぱったり　うごかなくなる。"
10239,192,26,3,"태양 에너지에서 영양을 만들어낸다.
기온이 높은 낮에는 활발하게 움직이고
태양이 지면 뚝 하니 움직이지 않게 된다."
10240,192,26,5,"Héliatronc convertit l’énergie solaire en nutriments. Il remue
activement pendant la journée, quand il fait chaud. Il redevient
immobile dès que le soleil se couche."
10241,192,26,6,"Sonnflora verwandelt Solarenergie in Nährstoffe. Tagsüber,
wenn es warm ist, ist es sehr aktiv. Wenn aber die Sonne
untergegangen ist, hört es auf, sich zu bewegen."
10242,192,26,7,"Sunflora transforma la energía solar en nutrientes. De día,
cuando hace calor, está en continuo movimiento. Solo para
cuando comienza a anochecer."
10243,192,26,8,"Sunflora converte l’energia solare in nutrimento. È attivo
durante il giorno quando fa caldo. Tuttavia, appena il sole
tramonta non fa più il minimo movimento."
10244,192,26,9,"Sunflora converts solar energy into nutrition. It moves around
actively in the daytime when it is warm. It stops moving as
soon as the sun goes down for the night."
10245,192,26,11,"太陽エネルギーから　栄養を　つくりだす。
気温の　高い　日中　活発に　動き
太陽が　沈むと　ぱったり　動かなくなる。"
10246,193,4,9,"If it flaps its
wings really fast,
it can generateshock waves that
will shatter win­
dows in the area."
10247,193,5,9,"Its large eyes can
scan 360 degrees.
It looks in alldirections to seek
out insects as its
prey."
10248,193,6,9,"It can see in all
directions without
moving its bigeyes, helping it
spot attackers and
food right away."
10249,193,7,9,"YANMA is capable of seeing 360 degrees
without having to move its eyes.
It is a great flier that is adept atmaking sudden stops and turning midair.
This POKéMON uses its flying ability to
quickly chase down targeted prey."
10250,193,8,9,"YANMA is capable of seeing 360 degrees
without having to move its eyes.
It is a great flier that is adept atmaking sudden stops and turning midair.
This POKéMON uses its flying ability to
quickly chase down targeted prey."
10251,193,9,9,"It can see 360 degrees without moving
its eyes. It is a great flier capable of
making sudden stops and turning midair to
quickly chase down targeted prey."
10252,193,10,9,"Its large eyes can scan 360 degrees.
It looks in all directions to seek out
insects as its prey."
10253,193,11,9,"If it flaps its wings really fast, it can
generate shock waves that will shatter
windows in the area."
10254,193,12,9,"Its eyes can see 360 degrees
without moving its head. It won’t
miss prey--even those behind it."
10255,193,13,9,"Its eyes can see 360 degrees
without moving its head. It won’t
miss prey--even those behind it."
10256,193,14,9,"It can hover in one spot by
flapping its wings at high speed. It
flits about to guard its territory."
10257,193,15,9,"If it flaps its wings really fast,
it can generate shock waves that
will shatter windows in the area."
10258,193,16,9,"Its large eyes can scan 360 degrees.
It looks in all directions to seek
out insects as its prey."
10259,193,17,5,"La vitesse de ses ailes lui permet
un vol stationnaire. Il surveille
ainsi tout son territoire."
10260,193,17,9,"It can hover in one spot by
flapping its wings at high speed. It
flits about to guard its territory."
10261,193,18,5,"La vitesse de ses ailes lui permet
un vol stationnaire. Il surveille
ainsi tout son territoire."
10262,193,18,9,"It can hover in one spot by
flapping its wings at high speed. It
flits about to guard its territory."
10263,193,21,9,"By flapping its wings at high speed,
it can fly freely through the air.
Even sudden stops are no problem."
10264,193,22,9,"By flapping its wings at high speed,
it can fly freely through the air.
Even sudden stops are no problem."
10265,193,23,1,"かおを　うごかさずに　３６０ど
すべてを　みわたす　めを　もつので
まうしろの　えものも　みのがさない。"
10266,193,23,3,"얼굴을 움직이지 않고 360도 전부
볼 수 있는 눈을 가지고 있어서
바로 뒤의 먹이도 놓치지 않는다."
10267,193,23,5,"Il voit à 360° sans avoir à tourner la tête. Il ne loupe
jamais une proie, même dans son dos."
10268,193,23,6,"Mit seinen Augen hat es einen Blickwinkel von
360 Grad. Es sieht sogar Beute, die sich hinter ihm
befindet."
10269,193,23,7,"Su campo visual es de 360° sin girar la cabeza.
Detecta hasta las presas que están a su espalda."
10270,193,23,8,"Ha un campo visivo a 360 gradi senza muovere la
testa. Riesce a vedere persino le prede alle sue spalle."
10271,193,23,9,"Its eyes can see 360 degrees without moving its
head. It won’t miss prey--even those behind it."
10272,193,23,11,"顔を　動かさずに　３６０度
すべてを　見渡す　目を　持つので
真後ろの　獲物も　見逃さない。"
10273,193,24,1,"こうそくで　ハネを　はばたかせると
しょうげきは　が　はっせいして
まわりの　まどガラスが　われていく。"
10274,193,24,3,"고속으로 날개를 치면
충격파가 발생해서
주변의 유리창이 깨진다."
10275,193,24,5,"En battant des ailes très vite, il peut générer une
violente onde de choc qui peut briser les fenêtres."
10276,193,24,6,"Schlägt es schnell mit den Flügeln, erzeugt es
Schockwellen, durch die sogar Fenster zerbersten."
10277,193,24,7,"Si aletea muy rápido, genera ondas expansivas
capaces de hacer añicos todas las ventanas próximas."
10278,193,24,8,"Se agita le ali ad altissima velocità può generare onde
che distruggono i vetri delle finestre nella zona."
10279,193,24,9,"If it flaps its wings really fast, it can generate shock
waves that will shatter windows in the area."
10280,193,24,11,"高速で　羽を　羽ばたかせると
衝撃波が　発生して
まわりの　窓ガラスが　割れていく。"
10281,193,25,1,"めだまを　うごかさずに　３６０ど　 わたせる。
きゅうブレーキや　ほうこうてんかんが　とくい。
ねらった　えものを　すばやく　おいつめていく。"
10282,193,25,3,"눈알을 움직이지 않고 360도를 볼 수 있다.
급브레이크나 방향 전환이 특기다.
노린 먹이를 빠르게 몰아넣는다."
10283,193,25,5,"Yanma a un champ de vision de 360 degrés sans avoir besoin
de bouger les yeux. Il vole incroyablement bien et peut faire
des figures acrobatiques. Ce Pokémon descend en piqué
sur ses proies."
10284,193,25,6,"Yanma hat einen Blickwinkel von 360 Grad, ohne die Augen
bewegen zu müssen. Es ist ein großartiger Flieger und geübt
darin, plötzlich anzuhalten oder Wendemanöver vorzunehmen.
So kann es sich blitzschnell auf Beute stürzen."
10285,193,25,7,"Yanma tiene un ángulo de visión de 360° sin mover los ojos.
Es un gran volador, experto en hacer repentinas paradas y
cambios de dirección en el aire. Aprovecha la habilidad que
tiene de volar para lanzarse sobre su presa."
10286,193,25,8,"Yanma è dotato di un campo visivo a 360 gradi senza bisogno
di muovere gli occhi. Grazie alle grandi ali riesce a fermarsi
improvvisamente e virare a mezz’aria. Sfrutta la sua abilità
in volo per abbattere la preda al suolo."
10287,193,25,9,"Yanma is capable of seeing 360 degrees without having to
move its eyes. It is a great flier that is adept at making sudden
stops and turning midair. This Pokémon uses its flying ability to
quickly chase down targeted prey."
10288,193,25,11,"目玉を　動かさずに　３６０度　見渡せる。
急ブレーキや　方向転換が　得意。
ねらった　獲物を　素早く　追いつめていく。"
10289,193,26,1,"めだまを　うごかさずに　３６０ど　 わたせる。
きゅうブレーキや　ほうこうてんかんが　とくい。
ねらった　えものを　すばやく　おいつめていく。"
10290,193,26,3,"눈알을 움직이지 않고 360도를 볼 수 있다.
급브레이크나 방향 전환이 특기다.
노린 먹이를 빠르게 몰아넣는다."
10291,193,26,5,"Yanma a un champ de vision de 360 degrés sans avoir besoin
de bouger les yeux. Il vole incroyablement bien et peut faire
des figures acrobatiques. Ce Pokémon descend en piqué
sur ses proies."
10292,193,26,6,"Yanma hat einen Blickwinkel von 360 Grad, ohne die Augen
bewegen zu müssen. Es ist ein großartiger Flieger und geübt
darin, plötzlich anzuhalten oder Wendemanöver hinzulegen.
So kann es sich blitzschnell auf Beute stürzen."
10293,193,26,7,"Yanma tiene un ángulo de visión de 360° sin mover los ojos.
Es un gran volador, experto en hacer repentinas paradas y
cambios de dirección en el aire. Aprovecha la habilidad que
tiene de volar para lanzarse sobre su presa."
10294,193,26,8,"Yanma è dotato di un campo visivo a 360 gradi senza bisogno
di muovere gli occhi. Grazie alle grandi ali riesce a fermarsi
improvvisamente e virare a mezz’aria. Sfrutta la sua abilità
in volo per abbattere la preda al suolo."
10295,193,26,9,"Yanma is capable of seeing 360 degrees without having to
move its eyes. It is a great flier that is adept at making sudden
stops and turning midair. This Pokémon uses its flying ability
to quickly chase down targeted prey."
10296,193,26,11,"目玉を　動かさずに　３６０度　見渡せる。
急ブレーキや　方向転換が　得意。
ねらった　獲物を　素早く　追いつめていく。"
10297,194,4,9,"This POKéMON lives
in cold water. It
will leave thewater to search
for food when it
gets cold outside."
10298,194,5,9,"When it walks a­
round on the
ground, it coatsits body with a
slimy, poisonous
film."
